loan_id,date_key,grade_key,purpose_key,ownership_key,status_key,term_months,term_label,loan_amnt,int_rate,installment,emp_length,emp_length_num,annual_inc,annual_inc_capped,annual_inc_flagged,dti,dti_band,out_prncp,total_pymnt,total_rec_prncp,total_rec_int,recoveries,collection_recovery_fee,delinq_2yrs,revol_util,total_acc,loan_to_income_pct,repayment_progress_pct,income_band,loan_size_band
100117,20260501,17,1,3,2,60,60 months,20400,15.93,495.33,1 year,1,33000,33000,0,28.15,High (20–30),13480.43,9162.77,7788.35,1374.42,0.0,0.0,1,37.0,15,61.82,38.18,30–50K,Very Large (20K+)
100118,20240701,14,7,1,2,60,60 months,2200,27.48,67.81,7 years,7,83300,83300,0,26.42,High (20–30),838.34,1488.83,1265.51,223.32,0.0,0.0,0,75.2,37,2.64,57.52,75–100K,Small (<5K)
100119,20250201,5,3,1,2,36,36 months,2100,6.07,63.95,3 years,3,82400,82400,0,24.31,High (20–30),1286.53,1015.8,863.43,152.37,0.0,0.0,0,57.2,6,2.55,41.12,75–100K,Small (<5K)
100120,20260101,2,3,3,2,36,36 months,21800,11.94,723.45,7 years,7,59700,59700,0,4.77,Low (0–10),18232.1,5269.27,4478.88,790.39,0.0,0.0,0,16.0,35,36.52,20.55,50–75K,Very Large (20K+)
100121,20260101,4,1,1,2,60,60 months,4100,22.18,113.66,< 1 year,0,101200,101200,0,37.94,Very High (30+),3323.76,849.02,721.67,127.35,0.0,0.0,0,80.6,13,4.05,17.6,Over 100K,Small (<5K)
100122,20241001,17,4,2,5,36,36 months,21400,22.94,827.72,2 years,2,79800,79800,0,23.11,High (20–30),9557.28,13052.61,11094.72,1957.89,0.0,0.0,0,48.3,23,26.82,51.84,75–100K,Very Large (20K+)
100123,20260301,15,2,3,2,60,60 months,25300,10.77,547.19,< 1 year,0,117000,117000,0,28.21,High (20–30),10203.24,17412.56,14800.68,2611.88,0.0,0.0,0,72.6,26,21.62,58.5,Over 100K,Very Large (20K+)
100124,20250601,15,3,3,2,60,60 months,4300,9.98,91.32,< 1 year,0,85400,85400,0,37.09,Very High (30+),1727.09,3123.15,2654.68,468.47,0.0,0.0,0,60.8,23,5.04,61.74,75–100K,Small (<5K)
100125,20250301,11,4,2,2,60,60 months,27500,28.8,869.56,10+ years,10,45400,45400,0,2.79,Low (0–10),9184.11,20043.41,17036.9,3006.51,0.0,0.0,0,70.8,23,60.57,61.95,30–50K,Very Large (20K+)
100126,20241001,8,3,3,2,36,36 months,25900,19.94,961.75,1 year,1,72200,72200,0,23.91,High (20–30),11995.02,17209.62,14628.18,2581.44,0.0,0.0,0,52.1,36,35.87,56.48,50–75K,Very Large (20K+)
100127,20241001,13,3,1,2,60,60 months,4200,21.07,113.79,1 year,1,59000,59000,0,24.06,High (20–30),3073.23,1262.91,1073.47,189.44,0.0,0.0,0,82.6,24,7.12,25.56,50–75K,Small (<5K)
100128,20241101,9,3,3,2,36,36 months,13700,8.64,433.36,7 years,7,46600,46600,0,11.31,Medium (10–20),5934.47,9569.47,8134.05,1435.42,0.0,0.0,1,26.5,30,29.4,59.37,30–50K,Large (10–20K)
100129,20241101,22,3,1,2,60,60 months,4200,19.56,110.25,10+ years,10,76200,76200,0,12.17,Medium (10–20),2344.85,1914.0,1626.9,287.1,0.0,0.0,0,22.6,14,5.51,38.74,75–100K,Small (<5K)
100130,20241101,14,6,1,2,60,60 months,28200,15.08,672.06,3 years,3,91100,91100,0,9.05,Low (0–10),11503.41,19291.58,16397.84,2893.74,0.0,0.0,0,85.7,35,30.95,58.15,75–100K,Very Large (20K+)
100131,20250701,15,4,3,2,60,60 months,26200,12.35,587.45,< 1 year,0,34500,34500,0,17.85,Medium (10–20),13303.93,16780.54,14263.46,2517.08,0.0,0.0,0,16.0,32,75.94,54.44,30–50K,Very Large (20K+)
100132,20260401,19,6,3,2,60,60 months,34900,19.9,922.7,5 years,5,96300,96300,0,27.9,High (20–30),29937.75,9250.05,7862.54,1387.51,0.0,0.0,0,68.9,13,36.24,22.53,75–100K,Very Large (20K+)
100133,20240701,29,6,1,5,36,36 months,17200,19.1,631.35,5 years,5,168700,149500,1,31.49,Very High (30+),9856.93,9678.9,8227.06,1451.84,0.0,0.0,1,60.2,25,10.2,47.83,Over 100K,Large (10–20K)
100134,20251001,16,3,1,2,36,36 months,29800,29.06,1249.76,7 years,7,49200,49200,0,13.34,Medium (10–20),28150.05,1974.79,1678.57,296.22,0.0,0.0,0,35.6,27,60.57,5.63,30–50K,Very Large (20K+)
100135,20260401,10,6,3,2,36,36 months,3100,16.48,109.72,< 1 year,0,67400,67400,0,29.33,High (20–30),2741.18,661.43,562.22,99.21,0.0,0.0,1,20.2,36,4.6,18.14,50–75K,Small (<5K)
100136,20241201,14,6,3,2,60,60 months,14600,17.37,365.76,< 1 year,0,48300,48300,0,28.64,High (20–30),12219.11,3912.39,3325.53,586.86,0.0,0.0,2,55.3,21,30.23,22.78,30–50K,Large (10–20K)
100137,20250801,25,2,3,1,60,60 months,19800,17.79,500.53,7 years,7,57700,57700,0,3.66,Low (0–10),15149.44,6429.02,5464.67,964.35,341.95,61.55,2,35.6,18,34.32,27.6,50–75K,Large (10–20K)
100138,20251001,6,2,3,2,60,60 months,11400,20.32,304.06,5 years,5,44600,44600,0,31.93,Very High (30+),8378.77,4439.31,3773.41,665.9,0.0,0.0,1,51.6,14,25.56,33.1,30–50K,Large (10–20K)
100139,20241201,26,4,1,2,60,60 months,13200,23.25,374.01,5 years,5,60700,60700,0,23.86,High (20–30),8356.08,5050.29,4292.75,757.54,0.0,0.0,1,63.7,4,21.75,32.52,50–75K,Large (10–20K)
100140,20251101,8,3,1,2,36,36 months,26500,13.42,898.26,2 years,2,86100,86100,0,2.11,Low (0–10),16039.58,12251.02,10413.37,1837.65,0.0,0.0,0,61.0,16,30.78,39.3,75–100K,Very Large (20K+)
100141,20241101,15,3,3,2,36,36 months,17700,20.36,661.05,2 years,2,54900,54900,0,2.2,Low (0–10),9208.59,10622.27,9028.93,1593.34,0.0,0.0,0,51.1,11,32.24,51.01,50–75K,Large (10–20K)
100142,20250601,21,4,3,2,60,60 months,22400,23.7,640.51,2 years,2,64700,64700,0,3.07,Low (0–10),9125.37,14584.6,12396.91,2187.69,0.0,0.0,2,28.2,35,34.62,55.34,50–75K,Very Large (20K+)
100143,20250401,24,7,1,2,60,60 months,29100,30.98,959.08,< 1 year,0,89100,89100,0,2.08,Low (0–10),13585.37,18418.63,15655.84,2762.79,0.0,0.0,2,58.7,22,32.66,53.8,75–100K,Very Large (20K+)
100144,20250101,29,6,1,1,36,36 months,4600,30.0,195.28,7 years,7,122100,122100,0,25.27,High (20–30),2194.94,2523.64,2145.09,378.55,490.04,88.21,2,94.2,4,3.77,46.63,Over 100K,Small (<5K)
100145,20240801,4,6,1,2,36,36 months,11700,7.86,365.88,10+ years,10,39100,39100,0,16.38,Medium (10–20),4022.46,8357.41,7103.8,1253.61,0.0,0.0,0,41.4,11,29.92,60.72,30–50K,Large (10–20K)
100146,20240901,7,2,3,2,60,60 months,21500,25.06,631.81,1 year,1,67200,67200,0,35.0,Very High (30+),16070.46,6637.47,5641.85,995.62,0.0,0.0,0,43.7,6,31.99,26.24,50–75K,Very Large (20K+)
100147,20250801,1,3,3,2,60,60 months,13400,13.47,308.12,10+ years,10,66400,66400,0,20.62,High (20–30),9917.72,4699.9,3994.91,704.99,0.0,0.0,0,24.6,14,20.18,29.81,50–75K,Large (10–20K)
100148,20250801,14,3,3,2,60,60 months,7500,19.68,197.37,7 years,7,60000,60000,0,36.7,Very High (30+),3030.12,4496.15,3821.73,674.42,0.0,0.0,1,31.0,39,12.5,50.96,50–75K,Medium (5–10K)
100149,20250601,25,1,1,2,36,36 months,33500,22.43,1286.84,5 years,5,49500,49500,0,17.99,Medium (10–20),13350.75,20304.71,17259.0,3045.71,0.0,0.0,3,52.9,24,67.68,51.52,30–50K,Very Large (20K+)
100150,20240701,8,2,3,2,60,60 months,13800,13.21,315.48,3 years,3,36100,36100,0,36.79,Very High (30+),5490.18,10000.51,8500.43,1500.08,0.0,0.0,0,75.4,37,38.23,61.6,30–50K,Large (10–20K)
100151,20240901,21,3,1,2,36,36 months,28200,16.43,997.43,3 years,3,42400,42400,0,16.22,Medium (10–20),26130.65,5916.34,5028.89,887.45,0.0,0.0,1,83.3,23,66.51,17.83,30–50K,Very Large (20K+)
100152,20240801,19,2,2,2,60,60 months,3900,16.57,96.03,10+ years,10,57000,57000,0,37.32,Very High (30+),1894.46,2124.43,1805.77,318.66,0.0,0.0,1,51.0,19,6.84,46.3,50–75K,Small (<5K)
100153,20251001,23,5,1,1,36,36 months,15500,25.25,618.33,10+ years,10,37500,37500,0,23.29,High (20–30),11161.54,5032.32,4277.47,754.85,939.06,169.03,0,28.0,7,41.33,27.6,30–50K,Large (10–20K)
100154,20240701,15,4,1,2,60,60 months,32600,25.78,971.82,< 1 year,0,61800,61800,0,24.77,High (20–30),20980.57,15499.13,13174.26,2324.87,0.0,0.0,1,94.5,9,52.75,40.41,50–75K,Very Large (20K+)
100155,20251001,3,3,2,2,36,36 months,26300,19.92,976.33,3 years,3,92200,92200,0,4.49,Low (0–10),22351.03,6369.64,5414.19,955.45,0.0,0.0,0,48.9,16,28.52,20.59,75–100K,Very Large (20K+)
100156,20251101,13,3,2,2,36,36 months,13500,22.91,521.95,1 year,1,119400,119400,0,2.22,Low (0–10),11439.2,2551.32,2168.62,382.7,0.0,0.0,0,18.1,28,11.31,16.06,Over 100K,Large (10–20K)
100157,20251201,14,2,2,2,36,36 months,30500,26.68,1239.94,5 years,5,78300,78300,0,35.45,Very High (30+),13631.02,19799.16,16829.29,2969.87,0.0,0.0,2,63.3,24,38.95,55.18,75–100K,Very Large (20K+)
100158,20240901,7,3,3,2,60,60 months,21300,19.7,560.77,10+ years,10,71000,71000,0,18.67,Medium (10–20),8050.76,16178.39,13751.63,2426.76,0.0,0.0,0,41.1,33,30.0,64.56,50–75K,Very Large (20K+)
100159,20250101,7,3,3,2,36,36 months,29200,8.7,924.48,1 year,1,145400,145400,0,28.95,High (20–30),22178.41,7296.17,6201.74,1094.43,0.0,0.0,1,27.2,31,20.08,21.24,Over 100K,Very Large (20K+)
100160,20250301,26,1,3,2,36,36 months,13900,25.93,559.52,7 years,7,65100,65100,0,34.66,Very High (30+),10269.89,3872.02,3291.22,580.8,0.0,0.0,0,55.8,29,21.35,23.68,50–75K,Large (10–20K)
100161,20260301,22,1,1,2,36,36 months,6600,27.69,271.9,< 1 year,0,91500,91500,0,25.99,High (20–30),3258.64,3445.67,2928.82,516.85,0.0,0.0,2,37.4,30,7.21,44.38,75–100K,Medium (5–10K)
100162,20251001,23,2,1,2,60,60 months,17100,25.96,511.58,< 1 year,0,53400,53400,0,21.87,High (20–30),13249.47,5511.91,4685.12,826.79,0.0,0.0,2,40.5,10,32.02,27.4,50–75K,Large (10–20K)
100163,20241001,17,7,3,2,60,60 months,26300,24.69,767.17,3 years,3,68300,68300,0,16.22,Medium (10–20),14177.3,12351.87,10499.09,1852.78,0.0,0.0,0,51.4,12,38.51,39.92,50–75K,Very Large (20K+)
100164,20241101,5,2,1,6,60,60 months,32100,6.43,627.02,7 years,7,54600,54600,0,19.74,Medium (10–20),29733.41,4865.73,4135.87,729.86,0.0,0.0,0,33.1,30,58.79,12.88,50–75K,Very Large (20K+)
100165,20260501,6,3,3,2,60,60 months,19200,26.36,578.96,< 1 year,0,40200,40200,0,22.71,High (20–30),11195.14,8961.31,7617.11,1344.2,0.0,0.0,0,71.5,9,47.76,39.67,30–50K,Large (10–20K)
100166,20240701,9,2,1,2,36,36 months,2000,22.09,76.47,10+ years,10,90300,90300,0,26.32,High (20–30),1117.41,973.46,827.44,146.02,0.0,0.0,0,25.5,36,2.21,41.37,75–100K,Small (<5K)
100167,20250101,15,1,3,2,36,36 months,26700,23.78,1044.44,3 years,3,63100,63100,0,22.96,High (20–30),17751.25,12060.35,10251.3,1809.05,0.0,0.0,0,70.3,9,42.31,38.39,50–75K,Very Large (20K+)
100168,20260601,2,3,1,2,36,36 months,30000,18.72,1095.44,2 years,2,68200,68200,0,24.89,High (20–30),26890.97,4416.3,3753.86,662.44,0.0,0.0,0,85.1,28,43.99,12.51,50–75K,Very Large (20K+)
100169,20241001,5,1,1,2,36,36 months,18400,15.85,645.53,10+ years,10,51600,51600,0,6.83,Low (0–10),12946.07,8017.03,6814.48,1202.55,0.0,0.0,0,54.2,15,35.66,37.04,50–75K,Large (10–20K)
100170,20250701,13,1,1,2,36,36 months,7500,19.59,277.16,10+ years,10,67600,67600,0,6.93,Low (0–10),3210.01,5360.35,4556.3,804.05,0.0,0.0,1,93.3,14,11.09,60.75,50–75K,Medium (5–10K)
100171,20260501,6,1,3,2,36,36 months,32300,9.11,1028.79,2 years,2,78800,78800,0,24.4,High (20–30),17987.35,18929.43,16090.02,2839.41,0.0,0.0,1,81.9,32,40.99,49.81,75–100K,Very Large (20K+)
100172,20250901,16,3,3,2,36,36 months,17100,14.08,585.1,5 years,5,108400,108400,0,19.96,Medium (10–20),5641.92,13530.8,11501.18,2029.62,0.0,0.0,0,51.3,29,15.77,67.26,Over 100K,Large (10–20K)
100173,20260501,8,6,3,2,36,36 months,3000,27.18,122.77,10+ years,10,69000,69000,0,2.02,Low (0–10),987.58,2354.87,2001.64,353.23,0.0,0.0,0,40.3,32,4.35,66.72,50–75K,Small (<5K)
100174,20260601,26,3,1,2,60,60 months,16700,21.36,455.18,1 year,1,45500,45500,0,22.31,High (20–30),14977.49,1977.53,1680.9,296.63,0.0,0.0,1,8.5,3,36.7,10.07,30–50K,Large (10–20K)
100175,20250701,2,2,1,2,36,36 months,24400,26.91,994.96,2 years,2,82100,82100,0,22.94,High (20–30),11800.39,13891.77,11808.0,2083.77,0.0,0.0,0,90.2,7,29.72,48.39,75–100K,Very Large (20K+)
100176,20250501,14,3,2,2,60,60 months,29200,19.95,772.81,3 years,3,70500,70500,0,8.7,Low (0–10),10069.76,23250.88,19763.25,3487.63,0.0,0.0,0,41.8,26,41.42,67.68,50–75K,Very Large (20K+)
100177,20241001,25,3,2,2,36,36 months,26000,28.96,1088.98,10+ years,10,35200,35200,0,25.57,High (20–30),14986.36,11160.17,9486.14,1674.03,0.0,0.0,0,73.9,8,73.86,36.49,30–50K,Very Large (20K+)
100178,20241201,2,7,2,2,36,36 months,8600,12.69,288.49,7 years,7,39700,39700,0,2.05,Low (0–10),6727.2,2967.27,2522.18,445.09,0.0,0.0,0,32.3,39,21.66,29.33,30–50K,Medium (5–10K)
100179,20241001,18,5,2,2,36,36 months,11000,18.66,401.33,7 years,7,44400,44400,0,34.47,Very High (30+),4369.65,7258.49,6169.72,1088.77,0.0,0.0,0,72.8,34,24.77,56.09,30–50K,Large (10–20K)
100180,20250201,1,7,1,2,60,60 months,10900,6.93,215.47,7 years,7,77700,77700,0,12.68,Medium (10–20),6875.49,4628.28,3934.04,694.24,0.0,0.0,1,67.7,34,14.03,36.09,75–100K,Large (10–20K)
100181,20251001,1,3,1,2,60,60 months,6000,22.04,165.85,5 years,5,32800,32800,0,33.02,Very High (30+),3108.88,3771.79,3206.02,565.77,0.0,0.0,1,70.4,3,18.29,53.43,30–50K,Medium (5–10K)
100182,20260301,7,4,1,2,60,60 months,7400,16.02,180.03,10+ years,10,51000,51000,0,30.71,Very High (30+),4630.23,3553.64,3020.59,533.05,0.0,0.0,0,53.7,3,14.51,40.82,50–75K,Medium (5–10K)
100183,20260301,10,3,2,2,60,60 months,33700,19.66,886.48,3 years,3,67500,67500,0,16.28,Medium (10–20),17044.02,20782.94,17665.5,3117.44,0.0,0.0,0,11.4,16,49.93,52.42,50–75K,Very Large (20K+)
100184,20260101,18,3,3,2,36,36 months,30100,30.43,1284.89,< 1 year,0,61600,61600,0,12.35,Medium (10–20),23365.26,8561.18,7277.0,1284.18,0.0,0.0,0,75.5,21,48.86,24.18,50–75K,Very Large (20K+)
100185,20250501,18,5,1,2,36,36 months,3900,18.89,142.74,10+ years,10,46400,46400,0,37.35,Very High (30+),3160.66,1090.99,927.34,163.65,0.0,0.0,1,89.7,10,8.41,23.78,30–50K,Small (<5K)
100186,20250201,5,7,3,2,60,60 months,34200,27.35,1051.47,2 years,2,54600,54600,0,28.56,High (20–30),16134.86,19118.5,16250.73,2867.77,0.0,0.0,0,29.2,26,62.64,47.52,50–75K,Very Large (20K+)
100187,20250701,17,3,3,2,36,36 months,21900,14.29,751.58,3 years,3,41400,41400,0,35.32,Very High (30+),7880.98,15836.87,13461.34,2375.53,0.0,0.0,1,38.6,29,52.9,61.47,30–50K,Very Large (20K+)
100188,20241001,16,1,3,2,60,60 months,24200,17.38,606.39,1 year,1,77800,77800,0,33.18,Very High (30+),18845.7,8559.57,7275.63,1283.94,0.0,0.0,0,57.9,36,31.11,30.06,75–100K,Very Large (20K+)
100189,20260301,10,2,2,2,36,36 months,15500,15.98,544.78,1 year,1,32400,32400,0,35.71,Very High (30+),10868.78,6350.34,5397.79,952.55,0.0,0.0,0,64.8,12,47.84,34.82,30–50K,Large (10–20K)
100190,20240701,2,2,3,2,36,36 months,5100,7.85,159.46,2 years,2,68900,68900,0,31.42,Very High (30+),3342.89,2270.18,1929.65,340.53,0.0,0.0,0,23.4,25,7.4,37.84,50–75K,Medium (5–10K)
100191,20250101,4,3,2,2,36,36 months,2500,13.83,85.24,2 years,2,67500,67500,0,2.57,Low (0–10),1735.94,1016.39,863.93,152.46,0.0,0.0,0,90.6,12,3.7,34.56,50–75K,Small (<5K)
100192,20250501,23,7,1,2,36,36 months,18300,23.97,717.67,2 years,2,72600,72600,0,28.74,High (20–30),16442.52,3461.79,2942.52,519.27,0.0,0.0,1,38.2,39,25.21,16.08,50–75K,Large (10–20K)
100193,20250801,18,5,1,2,36,36 months,17000,29.72,719.07,1 year,1,36500,36500,0,24.97,High (20–30),5807.27,13295.83,11301.46,1994.37,0.0,0.0,0,45.0,15,46.58,66.48,30–50K,Large (10–20K)
100194,20241001,10,4,3,2,60,60 months,17500,27.9,543.82,7 years,7,66200,66200,0,16.75,Medium (10–20),6051.85,11935.47,10145.15,1790.32,0.0,0.0,0,84.4,22,26.44,57.97,50–75K,Large (10–20K)
100195,20241101,14,2,3,2,60,60 months,11500,29.34,367.42,5 years,5,51500,51500,0,17.96,Medium (10–20),9640.17,2232.53,1897.65,334.88,0.0,0.0,1,61.9,18,22.33,16.5,50–75K,Large (10–20K)
100196,20250301,25,4,1,2,60,60 months,31800,24.17,917.96,10+ years,10,34200,34200,0,32.92,Very High (30+),18618.48,16093.83,13679.76,2414.07,0.0,0.0,0,65.6,15,92.98,43.02,30–50K,Very Large (20K+)
100197,20250101,19,6,1,2,36,36 months,9600,19.95,356.53,3 years,3,60200,60200,0,28.66,High (20–30),6258.15,3838.98,3263.13,575.85,0.0,0.0,0,70.9,16,15.95,33.99,50–75K,Medium (5–10K)
100198,20240701,4,3,3,2,60,60 months,21200,17.42,531.67,10+ years,10,34000,34000,0,4.08,Low (0–10),14033.78,8488.38,7215.12,1273.26,0.0,0.0,0,53.7,12,62.35,34.03,30–50K,Very Large (20K+)
100199,20250601,12,2,3,2,60,60 months,7700,16.21,188.11,10+ years,10,76100,76100,0,21.68,High (20–30),4791.0,3986.76,3388.75,598.01,0.0,0.0,0,93.2,19,10.12,44.01,75–100K,Medium (5–10K)
100200,20260401,10,5,3,2,36,36 months,27200,11.99,903.3,5 years,5,20500,20500,0,2.65,Low (0–10),19270.58,10739.04,9128.18,1610.86,0.0,0.0,0,5.9,30,132.68,33.56,Under 30K,Very Large (20K+)
100201,20241201,16,3,1,2,60,60 months,17300,29.05,549.66,7 years,7,66400,66400,0,19.46,Medium (10–20),9739.37,8817.5,7494.88,1322.62,0.0,0.0,0,41.9,20,26.05,43.32,50–75K,Large (10–20K)
100202,20260501,27,2,2,2,60,60 months,4200,24.04,120.92,1 year,1,75300,75300,0,32.53,Very High (30+),3960.56,385.32,327.52,57.8,0.0,0.0,1,45.2,5,5.58,7.8,75–100K,Small (<5K)
100203,20250801,8,4,1,2,60,60 months,25300,17.71,638.47,2 years,2,44400,44400,0,28.02,High (20–30),21442.04,5274.41,4483.25,791.16,0.0,0.0,0,13.6,17,56.98,17.72,30–50K,Very Large (20K+)
100204,20250701,4,7,3,2,60,60 months,27300,18.06,694.13,2 years,2,25200,25200,0,26.39,High (20–30),11204.54,16893.88,14359.8,2534.08,0.0,0.0,1,86.7,25,108.33,52.6,Under 30K,Very Large (20K+)
100205,20250601,15,7,3,2,60,60 months,23600,27.76,731.39,5 years,5,67600,67600,0,21.5,High (20–30),13004.49,12678.82,10777.0,1901.82,0.0,0.0,0,59.0,4,34.91,45.67,50–75K,Very Large (20K+)
100206,20260101,14,5,1,2,36,36 months,25900,13.13,874.3,< 1 year,0,65400,65400,0,15.78,Medium (10–20),18489.88,10317.0,8769.45,1547.55,0.0,0.0,0,52.6,34,39.6,33.86,50–75K,Very Large (20K+)
100207,20240801,7,4,1,2,36,36 months,11200,20.6,419.66,3 years,3,49400,49400,0,11.53,Medium (10–20),9087.24,3412.51,2900.63,511.88,0.0,0.0,0,18.6,10,22.67,25.9,30–50K,Large (10–20K)
100208,20251201,5,2,3,2,36,36 months,31000,24.14,1218.5,10+ years,10,88600,88600,0,30.22,Very High (30+),25932.13,8996.52,7647.04,1349.48,0.0,0.0,0,56.9,29,34.99,24.67,75–100K,Very Large (20K+)
100209,20250301,33,1,3,2,36,36 months,32800,32.75,1442.27,10+ years,10,69000,69000,0,32.89,Very High (30+),12613.32,20297.02,17252.47,3044.55,0.0,0.0,2,33.2,37,47.54,52.6,50–75K,Very Large (20K+)
100210,20241201,2,4,2,2,60,60 months,25300,6.86,499.3,1 year,1,69900,69900,0,22.28,High (20–30),23881.72,4290.07,3646.56,643.51,0.0,0.0,0,68.7,27,36.19,14.41,50–75K,Very Large (20K+)
100211,20241001,8,2,3,2,36,36 months,30700,27.94,1268.87,2 years,2,92600,92600,0,14.31,Medium (10–20),22170.95,12233.38,10398.37,1835.01,0.0,0.0,0,58.4,13,33.15,33.87,75–100K,Very Large (20K+)
100212,20241201,30,1,3,2,36,36 months,24300,32.5,1065.13,7 years,7,48600,48600,0,25.19,High (20–30),20088.03,5720.37,4862.31,858.06,0.0,0.0,0,8.8,19,50.0,20.01,30–50K,Very Large (20K+)
100213,20260101,22,2,1,2,60,60 months,2600,12.55,58.56,3 years,3,63700,63700,0,8.17,Low (0–10),1605.56,1151.18,978.5,172.68,0.0,0.0,0,56.5,4,4.08,37.63,50–75K,Small (<5K)
100214,20250801,27,6,2,2,60,60 months,26400,21.31,718.82,7 years,7,43300,43300,0,23.85,High (20–30),22729.03,7179.9,6102.91,1076.99,0.0,0.0,0,71.4,26,60.97,23.12,30–50K,Very Large (20K+)
100215,20241001,21,4,1,1,60,60 months,34900,16.76,862.86,10+ years,10,56400,56400,0,26.88,High (20–30),15129.44,24876.48,21145.01,3731.47,4326.13,778.7,2,39.7,9,61.88,60.59,50–75K,Very Large (20K+)
100216,20240701,7,3,3,2,60,60 months,17700,13.41,406.45,7 years,7,30300,30300,0,30.74,Very High (30+),8260.61,10382.76,8825.35,1557.41,0.0,0.0,0,10.6,39,58.42,49.86,30–50K,Large (10–20K)
100217,20240801,4,3,3,2,60,60 months,6800,7.68,136.84,10+ years,10,49800,49800,0,37.52,Very High (30+),4768.11,2190.99,1862.34,328.65,0.0,0.0,0,75.3,26,13.65,27.39,30–50K,Medium (5–10K)
100218,20250601,19,3,3,2,36,36 months,18100,20.22,674.69,7 years,7,58900,58900,0,27.75,High (20–30),11868.25,8924.41,7585.75,1338.66,0.0,0.0,1,9.0,15,30.73,41.91,50–75K,Large (10–20K)
100219,20260101,31,7,1,2,60,60 months,33000,19.29,861.31,3 years,3,64600,64600,0,19.62,Medium (10–20),17652.11,19603.87,16663.29,2940.58,0.0,0.0,1,45.9,27,51.08,50.49,50–75K,Very Large (20K+)
100220,20251101,15,4,3,2,36,36 months,31400,12.86,1055.87,10+ years,10,128200,128200,0,19.63,Medium (10–20),22924.63,9140.53,7769.45,1371.08,0.0,0.0,0,21.7,32,24.49,24.74,Over 100K,Very Large (20K+)
100221,20260101,23,2,1,2,60,60 months,8000,31.87,268.09,7 years,7,114700,114700,0,23.74,High (20–30),6548.21,1892.66,1608.76,283.9,0.0,0.0,0,55.1,33,6.97,20.11,Over 100K,Medium (5–10K)
100222,20250901,15,2,1,2,36,36 months,7800,9.56,250.08,5 years,5,63200,63200,0,20.79,High (20–30),5520.56,3157.25,2683.66,473.59,0.0,0.0,0,46.2,17,12.34,34.41,50–75K,Medium (5–10K)
100223,20250601,7,3,3,2,36,36 months,9800,8.38,308.82,2 years,2,30700,30700,0,12.49,Medium (10–20),5910.33,5007.72,4256.56,751.16,0.0,0.0,0,48.9,20,31.92,43.43,30–50K,Medium (5–10K)
100224,20241101,15,3,1,2,36,36 months,27400,24.58,1083.34,2 years,2,134500,134500,0,29.46,High (20–30),16560.96,14018.34,11915.59,2102.75,0.0,0.0,0,61.4,32,20.37,43.49,Over 100K,Very Large (20K+)
100225,20250701,14,2,3,2,36,36 months,32600,12.53,1091.06,10+ years,10,53500,53500,0,2.9,Low (0–10),12144.66,23430.02,19915.52,3514.5,0.0,0.0,0,20.6,3,60.93,61.09,50–75K,Very Large (20K+)
100226,20240901,12,5,1,2,36,36 months,14900,21.51,565.27,7 years,7,37700,37700,0,22.03,High (20–30),4655.52,12092.51,10278.63,1813.88,0.0,0.0,0,74.8,37,39.52,68.98,30–50K,Large (10–20K)
100227,20240701,11,3,1,2,60,60 months,13000,23.69,371.65,2 years,2,76300,76300,0,35.6,Very High (30+),11066.52,3780.44,3213.37,567.07,0.0,0.0,2,30.3,15,17.04,24.72,75–100K,Large (10–20K)
100228,20250101,1,3,1,2,36,36 months,25300,15.58,884.24,1 year,1,45900,45900,0,7.12,Low (0–10),16486.79,12550.7,10668.1,1882.6,0.0,0.0,1,22.9,29,55.12,42.17,30–50K,Very Large (20K+)
100229,20240901,4,2,3,2,36,36 months,11000,27.3,450.85,7 years,7,85200,85200,0,18.08,Medium (10–20),8670.92,3572.96,3037.02,535.94,0.0,0.0,0,86.4,7,12.91,27.61,75–100K,Large (10–20K)
100230,20240801,3,5,3,2,36,36 months,3800,16.17,133.92,3 years,3,51100,51100,0,27.82,High (20–30),1878.18,1982.84,1685.41,297.43,0.0,0.0,0,70.7,5,7.44,44.35,50–75K,Small (<5K)
100231,20250501,6,2,3,2,60,60 months,30500,10.14,650.14,10+ years,10,75400,75400,0,28.46,High (20–30),17750.96,13501.2,11476.02,2025.18,0.0,0.0,0,54.2,25,40.45,37.63,75–100K,Very Large (20K+)
100232,20250801,17,3,3,2,36,36 months,5500,22.97,212.82,10+ years,10,80300,80300,0,16.38,Medium (10–20),2023.42,3952.49,3359.62,592.87,0.0,0.0,0,15.7,31,6.85,61.08,75–100K,Medium (5–10K)
100233,20250601,8,6,3,2,36,36 months,21600,22.89,834.89,10+ years,10,67200,67200,0,24.21,High (20–30),10640.86,13999.28,11899.39,2099.89,0.0,0.0,0,93.5,11,32.14,55.09,50–75K,Very Large (20K+)
100234,20240901,2,2,3,2,36,36 months,16200,9.17,516.44,1 year,1,32800,32800,0,37.62,Very High (30+),12706.74,3679.01,3127.16,551.85,0.0,0.0,2,9.7,28,49.39,19.3,30–50K,Large (10–20K)
